post-16717\BC Startup Sales Podcast – Communicating With Product Teams As An Early Seller with Blake Guerrero (Pendo)\communicating-with-product-teams-as-an-early-seller\08/30/2018\https://bowerycap.com/wp-content/uploads/2018/08/blake.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Blake Guerrero, VP of East Sales at Pendo, to discuss tips for “Communicating With Product Teams As An Early Seller." Pendo is a product experience platform that helps software product teams build software users love. By combining product...
post-16701\Rise of the Digital Marketing Suite – 2018 Key Product Updates\rise-of-the-digital-marketing-suite-product-updates\08/28/2018\https://bowerycap.com/wp-content/uploads/2018/08/marketing_technology_landscape_2018_slide-300x169.jpg\Marketing | \If you’re interested in reading the 2018 edition of the ‘Rise Of The Digital Marketing Suite’ you can find it here. As a refresher to our digital marketing series titled ‘Rise of the Digital Marketing Suite’, we recently posted a market update for the 2018 edition....
post-16688\BC Startup Sales Podcast – How Early Customers Shape GTM Strategy with Scott Rotermund (Welltok)\early-customers-shape-gtm-strategy\08/16/2018\https://bowerycap.com/wp-content/uploads/2018/08/rotermund.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Scott Rotermund, Co-Founder and Chief Growth Officer of Welltok, to discuss “How Early Customers Shape GTM Strategy.” Welltok provides a range of data-driven consumer health solutions. Their award-winning health optimization platform empowers population health managers to connect consumers with...
post-16653\Helpful Tips For Recruiting Recent Grads\tips-recruiting-recent-grads\08/14/2018\https://bowerycap.com/wp-content/uploads/2018/08/cole-keister-291568-unsplash-300x200.jpg\Talent | \Though most colleges ended the school year in June, many recent grads who don’t go straight into investment banking, consulting or accounting don’t start actively looking for their first role until August or September. Beyond that, about 35-40% of recent college graduates are moving back...
post-16669\BC Startup Sales Podcast – Tips to Build a 30-60-90 Day Plan for Sales Leaders with Matt Gahr (Chrome River)\30-60-90-day-plan-for-sales-leaders\08/09/2018\https://bowerycap.com/wp-content/uploads/2018/08/matt-gahr.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Matt Gahr, Chief Sales Officer at Chrome River, to discuss “Tips to Build a 30-60-90 Day Plan for Sales Leaders.” Chrome River is a global leader in enterprise expense reporting and invoice management solutions, based out of California....
post-16635\Rise of the Digital Marketing Suite – 2018 Market Update\rise-of-the-digital-marketing-suite-update\08/07/2018\https://bowerycap.com/wp-content/uploads/2018/08/marketing_technology_landscape_2018_slide-300x169.jpg\Marketing | \If you’re interested in reading the 2018 edition of the ‘Rise Of The Digital Marketing Suite’ you can find it here. In Q2 2014, Bowery Capital came up with a series of articles on the 'Rise of the Digital Marketing Suite'. We divided the digital marketing...
post-16615\BC Startup Sales Podcast – Team Selling Into The Enterprise with Dave Govan (Hitachi Vantara)\team-selling-into-the-enterprise\07/26/2018\https://bowerycap.com/wp-content/uploads/2018/07/dave-govan.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Dave Govan, a VP of Sales at Hitachi Vantara, to discuss "Team Selling Into The Enterprise." Hitachi Vantara is a $4 billion company headquartered in Santa Clara, CA and is owned by Hitachi, LTD an $80 billion conglomerate out...
post-16563\Bridging The Gender Gap In Venture Capital\bridging-gender-gap-in-venture\07/24/2018\https://bowerycap.com/wp-content/uploads/2018/07/rawpixel-585634-unsplash-1-300x227.jpg\Insights | \In April, we announced our participation in Project #MovingForward, an open-source directory that pools diversity, inclusion, and anti-harassment commitments from VCs. As part of our ongoing interest in the initiative, Bowery Capital releases an annual gender study, designed to measure and track gender diversity (or...
post-16568\Zero-Rating Opportunities In B2B SaaS\zero-rating-opportunities-in-b2b-saas\07/20/2018\https://bowerycap.com/wp-content/uploads/2018/07/iphone-mobile-mobile-phone-48605-300x200.jpg\Insights | \We recently discussed net neutrality's impact on innovation and AT&T’s acquisition of AppNexus. Today we are going to examine zero-rating opportunities in B2B SaaS. Zero-rating allows a user of an app to freely use the content without it counting towards their data cap. For example,...
post-16504\BC Startup Sales Podcast – Data and AI In Sales with Stephen D’Angelo (Aviso)\data-and-ai-in-sales\07/19/2018\https://bowerycap.com/wp-content/uploads/2018/07/stephen-d.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Stephen D’Angelo, President of Worldwide Field Operations at Aviso, to discuss “Data and AI In Sales.” Aviso is the only AI-driven platform on the market purpose-built to drive accurate sales forecasting and improve pipeline management. With Aviso Sales...
post-16472\AT&T’s Acquisition Of AppNexus: What It Means For Media\acquisition-of-appnexus\07/18/2018\https://bowerycap.com/wp-content/uploads/2018/07/tracy-thomas-56810-unsplash-300x225.jpg\Insights | \While AT&T's recent acquisition of Time Warner was considered the latest blockbuster M&A deal of 2018, the company's expansion into new verticals continues. AT&T's acquisition of AppNexus, a digital advertising exchange, puts the longstanding telecommunications incumbent in competition with the likes of Facebook and Google,...
post-16288\What To Make Of Increasing Startup Valuations\what-to-make-of-increasing-startup-valuations\07/10/2018\https://bowerycap.com/wp-content/uploads/2018/06/neonbrand-258972-unsplash-300x200.jpg\Insights | \If you’re deep in the trenches of the startup space like we are, you’ve probably already read - or at least heard about - Fred Wilson’s recent post, The Valuation Obsession, which touches on an important question facing investors and entrepreneurs alike: what do higher...
post-16462\Effectively Proving Content Marketing ROI\proving-content-marketing-roi\07/03/2018\https://bowerycap.com/wp-content/uploads/2018/07/analysis-business-businesswoman-955447-300x188.jpg\Insights | Marketing | \Proving content marketing ROI (return on investment) has become increasingly important in recent years, especially as it becomes clearer how effective content marketing can be when compared to traditional marketing. It’s been shown that content marketing costs 62% less than traditional marketing, yet it generates...
post-16443\BC Startup Sales Podcast – New Channels For Lead Engagement & Intel with Bart Lorang (FullContact)\lead-engagement\06/28/2018\https://bowerycap.com/wp-content/uploads/2018/06/Bart.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Bart Lorang, Co-Founder and CEO of FullContact, to discuss "New Channels For Lead Engagement & Intel." FullContact is a Denver, Colorado based contact management company focused on making relationships better through prospect/audience insights. The company is hellbent on delivering...
post-16387\Our Thoughts On The Recent Workday Acquisitions\thoughts-on-workday-acquisitions\06/26/2018\https://bowerycap.com/wp-content/uploads/2018/06/pexels-photo-416405-300x188.jpeg\Insights | \Chalk another one up for M&A. Early last week Workday, the company that offers HR and other back-office apps for businesses, acquired Adaptive Insights, a provider of business planning and financial modelling tools, to the tune of $1.55B. Adaptive Insights has filed for their IPO on May...
post-16426\Ideas For Startups Selling To Hospitals\startups-selling-to-hospitals\06/22/2018\https://bowerycap.com/wp-content/uploads/2018/06/appointment-appointment-book-blur-40568-300x200.jpg\Acceleration Team | Insights | Sales | \While the enterprise sales process is challenging regardless of industry, these challenges are all the more difficult when it comes to healthcare, which is why we’re outlining a few ideas for startups selling to hospitals.Firstly, why is healthcare particularly challenging to sell into? Perhaps most...
post-16394\Unraveling Of Net Neutrality: The Impact On Innovation\unraveling-of-net-neutrality\06/21/2018\https://bowerycap.com/wp-content/uploads/2018/06/ildefonso-polo-700782-unsplash-300x225.jpg\Insights | \You’ve probably heard the term on NPR or read about it on Twitter: net neutrality, the principle that internet services providers (think: Verizon, Comcast, AT&T), or ISPs, should treat access to all content and applications the same despite owner or user. Well, last week marked...
post-16398\Sales Diversity: The Lack Of Female CROs\sales-diversity-lack-of-female-cros\06/20/2018\https://bowerycap.com/wp-content/uploads/2018/06/rawpixel-579221-unsplash-300x268.jpg\Talent | Acceleration Team | Insights | \Last quarter I was tasked with curating a panel of 3 female Chief Revenue Officers. The task seemed simple enough, but as I scoured the universe of sales leadership in New York City, one fact was plainly obvious: the almost complete lack of female CROs...
post-16306\Key Takeaways In The Fight For AI Supremacy\fight-for-ai-supremacy\06/19/2018\https://bowerycap.com/wp-content/uploads/2018/06/astronomy-discovery-earth-2422-293x300.jpg\Insights | \The Bowery Capital blog has been filled with discussions that examined the shifting pawns on the chessboard that is the fight for AI supremacy. As a principal investor in the machine learning and artificial intelligence (AI) ecosystems, we are always keeping a close eye to...
post-16248\Our Novel Framework For US AI Policy\our-novel-framework-for-us-ai-policy\06/18/2018\https://bowerycap.com/wp-content/uploads/2018/06/pexels-photo-129112-300x225.jpeg\Insights | \Artificial intelligence has been a prominent feature on the Bowery Capital blog. We have covered the major nations public stance on AI and dove into the US public policy on AI. Rather than provide more highlights of countries' AI plans, we thought it best to provide...
post-16290\Federal Cannabis Legislation To Keep An Eye On\federal-cannabis-legislation-to-keep-an-eye-on\06/14/2018\https://bowerycap.com/wp-content/uploads/2018/06/pexels-photo-606506-300x200.jpeg\Insights | \In April of 2017, Bowery Capital did a deep dive on cannabis software, in which we analyzed the cannabis software history, market themes, and investors. This post was a piece of a larger topic that focused on opportunities for software in different verticals. Since then there...
post-16225\Reflections From India’s New AI Strategy\reflections-from-indias-new-ai-strategy\06/13/2018\https://bowerycap.com/wp-content/uploads/2018/06/pexels-photo-243116-300x200.jpeg\Insights | \Press releases on different countries' AI strategies are beginning to feel like a weekly occurrence. This week it is India who has released their "National Strategy for AI".  We have written a collection of blog posts in the past months that cover AI Nationalism, AI...
post-16216\Highlights From Our Recent People and Talent Summit\highlights-people-and-talent-summit\06/12/2018\https://bowerycap.com/wp-content/uploads/2018/06/BeFunky-collage-1-300x300.jpg\Talent | Acceleration Team | Insights | \Since 2013, Bowery Capital has hosted a quarterly summit as part of “The Bowery Capital Quarterly Leadership Series”, which focuses on generating opportunities and insights for thought-leaders at early-stage companies. Structured as a half day seminar that includes keynote speakers, tactical chats, and panel discussions,...
post-16191\Notes From The Boston College Tech Panel On AI\boston-college-tech-panel-on-ai\06/06/2018\https://bowerycap.com/wp-content/uploads/2018/06/BeFunky-collage-1-300x300.png\Acceleration Team | Insights | \Last night we had the opportunity to take part in the Boston College Tech Panel on AI which focused on "Preparing for the Future of Artificial Intelligence". The event was put on by BCTEC (Boston College Technology & Entrepreneurship Council), a group whose goal is to bring...
post-16165\US Policy Within AI Nationalism\us-policy-within-ai-nationalism\06/05/2018\https://bowerycap.com/wp-content/uploads/2018/06/ai-artificial-intelligence-astronaut-39644-300x200.jpg\Insights | \Fear and competition with the Soviet Union spurred a wave of US investment in science and technology in the 1960's. In recent years the US stance on addressing new technologies has changed. As I have highlighted in my ongoing discussion on AI Nationalism, the US policy...
post-16147\BC Startup Sales Podcast – Client Journey Mapping with Nicolle Paradise (ADP)\client-journey-mapping\05/24/2018\https://bowerycap.com/wp-content/uploads/2018/05/nicolle.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Nicolle Paradise, Senior Director of Client Experience at ADP and a renowned keynote speaker, to discuss “Client Journey Mapping.” Nicolle is a senior leader in the customer success industry, more specifically focused on client experience. She is a well...
post-16132\Impacts Of AI Nationalism On Semiconductors\impacts-of-ai-nationalism-on-semiconductors\05/22/2018\https://bowerycap.com/wp-content/uploads/2018/05/123-2-300x201.jpg\Insights | \Building off of my ongoing discussion on the implications of AI Nationalism, one important topic is the relationship between AI Nationalism and a new concept which can loosely be defined as semiconductor isolationism or semiconductor nationalism. The impacts of AI nationalism on semiconductors is something...
post-16126\Discussing Customer Success With Prospective Investors\discussing-customer-success-with-prospective-investors\05/21/2018\https://bowerycap.com/wp-content/uploads/2018/05/123-1-300x243.jpg\Customer Success | \We talked last week about the importance of truly understanding your marketing activation, channels, and spend very early on in the life of your business. At Bowery Capital, we place a focus through our investment process on truly understanding where a founder is going to spend...
post-16097\AI Policy Frameworks We Are Seeing Today\ai-policy\05/18/2018\https://bowerycap.com/wp-content/uploads/2018/05/Robot-300x200.jpg\Insights | \We have talked a bunch on the Bowery Capital blog about AI Nationalism and various elements of AI including ethical challenges, AI country differences, and AI impacts on the B2B ecosystem. Issues concerning AI policy primarily revolve around the analysis of societal decision-making, with important questions...
post-16108\Common Sales Hire Traits That Are Overvalued\sales-hire-traits\05/15/2018\https://bowerycap.com/wp-content/uploads/2018/05/test-300x200.jpg\Talent | Sales | \What are the most important sales hire traits when adding heads to your sales organization? Many early stage companies tend to over-value qualities that aren’t actually as important as one may think. In fact, many of the skills that early stage companies look for in...
post-16087\BC Startup Sales Podcast – Building Your First Pricing Model with Patrick Campbell (ProfitWell)\building-your-first-pricing-model\05/10/2018\https://bowerycap.com/wp-content/uploads/2018/05/Patrick-Campbell.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Patrick Campbell, CEO and Founder of ProfitWell (formerly Price Intelligently), to discuss “Building Your First Pricing Model.” Price Intelligently helps growing SaaS companies to optimize their pricing, and ultimately unlock 30%+ growth as a result of doing so....
post-16074\Sales & Marketing Tips for Pitching Your SMB Product to a VC\tips-for-pitching-your-smb-product\05/08/2018\https://bowerycap.com/wp-content/uploads/2018/05/test2-300x200.png\Marketing | Sales | \Danger ahead! Lately we’ve observed some obvious, and also not-so-obvious challenges in pitching a product that sells into the SMB segment to VCs. While the total addressable market for SMB B2B SaaS products may be huge in terms of numbers of customers, this is almost...
post-16060\BC Startup Sales Podcast – Partner Marketing Strategies at the Early Stage with Cory Treffiletti (Voicera)\partner-marketing-strategies\05/04/2018\https://bowerycap.com/wp-content/uploads/2018/05/cory-2.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Cory Treffiletti, Chief Marketing Officer of Voicera, to discuss "Partner Marketing Strategies at the Early Stage." Voicera is the platform behind Eva, an AI-powered Enterprise Voice Assistant. In today's episode, Cory and I discuss how startup leaders can leverage partners--customers,...
post-15991\Technology Isolation Within AI Nationalism\technology-isolation-within-ai-nationalism\05/03/2018\https://bowerycap.com/wp-content/uploads/2018/05/123-300x227.jpg\Insights | \As the AI arms race heats up between the worlds two largest economies there are reverberating effects in the global technology industry and government technology policy. Relative to our concept on AI Nationalism that I have talked about in prior posts, we have recently seen...
post-16025\Notes From The Women In Sales Event On Climbing The Career Ladder\women-in-sales\04/30/2018\https://bowerycap.com/wp-content/uploads/2018/04/pjimage-300x300.jpg\Talent | Acceleration Team | \In addition to working with Bowery Capital portfolio companies, I’m also the Head of Community for Women in Sales, a digital platform dedicated to developing the next generation of female sales leaders. Our mission is to combine the best of online and offline career resources...
post-15996\AI Ethical Challenges May Drive Isolationistic AI Bias\ai-ethical-challenges\04/23/2018\https://bowerycap.com/wp-content/uploads/2018/04/123-1-300x211.jpg\Insights | \AI ethical challenges and isolationistic AI bias are one of the main challenge areas as I continue to think about the impending AI arms race. My theory being that AI policy will likely become one of the most important areas of government policy as rapid progress occurs...
post-15974\Notes From The NYC SAP.iO Foundry Event\sap-io-foundry-event\04/20/2018\https://bowerycap.com/wp-content/uploads/2018/04/sapio-300x150.jpg\Acceleration Team | Insights | \Last night we had the opportunity to spend some time at the new SAP offices in NYC to celebrate the launch of the first SAP.iO Foundry Cohort in New York focusing on women-led enterprise technology startups. As many who read this blog know we announced a...
post-15956\BC Startup Sales Podcast – Selling Wellness Software with Dan Kessler (Headspace)\selling-wellness-software\04/19/2018\https://bowerycap.com/wp-content/uploads/2018/04/dan-kessler.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Dan Kessler, VP of Business Development at Headspace, to discuss "Selling Wellness Software." Headspace is digital service and app that offers hundreds of guided meditations designed to help with everything from stress and anxiety to relationships and sleep. Selling wellness software...
post-15963\4 Ways AI Is Revolutionizing Enterprises\ai-is-revolutionizing-enterprises\04/19/2018\https://bowerycap.com/wp-content/uploads/2018/04/AI-300x162.jpg\Insights | \“AI”, or Artificial Intelligence, perhaps the tech buzzword of the decade, has become a household term with significant stigma. The inflated and often misused mention of AI has painted a dystopian vision that industries will soon be dominated by a network of soulless robots. However,...
post-15947\Incentivizing Sales Teams Beyond Commission\incentivizing-sales-teams\04/17/2018\https://bowerycap.com/wp-content/uploads/2018/04/16215188710_883ebbf674_b-300x202.jpg\Acceleration Team | Sales | \We've been thinking a lot here at Bowery Capital about what works and what does not as it relates to incentivizing sales teams. Commission checks reign supreme, but sometimes, believe it or not sellers want more than that, and it can cost you less. Here...
post-15934\AE Promotion Mapping In SaaS\ae-promotion-mapping\04/13/2018\https://bowerycap.com/wp-content/uploads/2018/04/12345-300x180.jpg\Talent | Acceleration Team | \Last week we discussed SDR-To-AE Promotion Mapping in sales, but what happens once someone is in an AE role? The average tenure for an AE according to the Bridge Group sits at 2.4 years, and one of the main reasons that we see people making these...
post-15920\Quantum Future\quantum-future-development\04/09/2018\https://bowerycap.com/wp-content/uploads/2018/04/quantum-future-300x300.jpg\Insights | \A quantum future is approaching at a breakneck speed and might play a role in your daily life sooner than you think. Recent estimates by Microsoft predict a commercially relevant quantum computer to be available within five years and given the enormous potential of quantum...
post-15894\4 Impacts Of The Growth Of Edge Computing\4-impacts-edge-computing\04/07/2018\https://bowerycap.com/wp-content/uploads/2018/04/Network-image-300x133.jpg\Insights | \The trending buzzword in the computing ecosystem is edge computing - a set of emerging technologies that can handle computations, applications and user services to devices on the “edge” of the cloud network, rather than at the core. But this concept is not entirely novel;...
post-15906\Morgan Stanley’s 100 Top CIOs Survey: Takeaways in Cloud Prioritization\morgan-stanleys-100-top-cios-survey\04/06/2018\https://bowerycap.com/wp-content/uploads/2018/04/Cloud3-300x185.png\Insights | \The SaaS market is heavily impacted by shifts in corporate IT spending and spending area prioritization. Top CIO’s are highly informed regarding these shifts, often driving them and forecasting broad changes. Through February and March of 2018, Morgan Stanley’s 100 Top CIOs Survey conducted through...
post-15869\How You Stack Up Against The B2B Unicorns\b2b-unicorns\04/05/2018\https://bowerycap.com/wp-content/uploads/2018/04/unicorn-300x248.jpg\Insights | \Over the past two decades, there has been an influx of mega-successful business-to-business (B2B) companies. Much of this landscape, but not all, can be attributed to the advent of cloud computing and Software-as-a-Service based businesses. As the B2B landscape experiences tremendous growth, it is important...
post-15875\BC Startup Sales Podcast – Vertical Account-Based Marketing Strategies with Diana Byrne (Boxever)\vertical-account-based-marketing-strategies\04/05/2018\https://bowerycap.com/wp-content/uploads/2018/04/diana-byrne.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Diana Byrne, VP of Marketing at Boxever, to discuss "Vertical Account-Based Marketing Strategies." Boxever is a "Customer Intelligence Cloud" for enterprise marketers. The company's SaaS solution unifies customer, operating and product data, and provides an overlaying analytics platform...
post-15847\Tactical Learnings From Our Marketing Summit\tactical-learnings-from-our-marketing-summit\04/04/2018\https://bowerycap.com/wp-content/uploads/2018/04/BC-Marketing-Collage-300x225.jpg\Acceleration Team | Marketing | \Every year since 2013 Bowery Capital has hosted a set of summits focused on the only thing that matters to the success of pretty much any company: revenue. As folks that read our blog know, this is the only area of focus for our firm...
post-15834\Tips From the Pros On Building Your Partnership Ecosystem\building-your-partnership-ecosystem\04/03/2018\https://bowerycap.com/wp-content/uploads/2018/04/climbing-300x200.png\Acceleration Team | Sales | \When founders are starting out, we often hear them say they’re going to build a big, beautiful partnership ecosystem, packed with tons of value, and it’ll be their silver bullet. Everyone will grow their sales, brand, and product together, woo! Then, as they begin to...
post-15824\SDR-To-AE Promotion Mapping In SaaS\sdr-to-ae-promotion\04/02/2018\https://bowerycap.com/wp-content/uploads/2018/04/123-300x199.jpg\Talent | Acceleration Team | \We talk a lot on the Bowery Capital blog about general talent related matters that come up in any early stage company. Things like hitting hiring goals, using external recruiters, and best start dates. Something we have not gone deep on is thinking through promotions....
post-15814\BC Startup Sales Podcast – Selling Software In Education with Zach Sims (Codecademy)\selling-software-in-education\03/30/2018\https://bowerycap.com/wp-content/uploads/2018/03/zach-sims.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Zach Sims, Bowery Capital Venture Partner and CEO of Codecademy, to discuss "Selling Software In Education." Codecademy is a New York, NY based education software company focused on teaching the world how to code. The company is committed to building...
post-2654\Enterprise Technology Spend Shifts Present Continued Opportunities\enterprise-technology-spend-shifts\03/29/2018\https://bowerycap.com/wp-content/uploads/2018/03/spend-shift-300x169.jpg\Insights | \Here at Bowery Capital, we continue to outline where CxOs are in their current enterprise technology upgrade cycle, a trend that lies at the core of our investment thesis. As a result of this shift, we expect "next-generation" technology spend to hit $468B over the...
post-15796\BC Startup Sales Podcast – Building Diverse Sales Teams with Amber Banks (Justworks)\building-diverse-sales-teams\03/29/2018\https://bowerycap.com/wp-content/uploads/2018/03/amber-banks.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted Amber Banks, Director of Sales Training and Enablement at Justworks, to discuss "Building Diverse Sales Teams." Justworks is an online platform that handles the payroll and payments procedure, benefits facilities, and compliance issues of its users. Recently, Justworks closed...
post-3597\Software Opportunities In Intelligent Recruiting\intelligent-recruiting-software\03/27/2018\https://bowerycap.com/wp-content/uploads/2016/03/123-300x200.jpg\Talent | Insights | \Intelligent recruiting has become a holy grail in the software world. Hiring is a pain point everyone has experienced personally. Every company in the world has to hire, so the market is enormous. And most existing solutions just don't cut it: terrible legacy UX / UI, cumbersome workflow, and...
post-4251\4 Lessons From Selling Enterprise Software\selling-enterprise-software\03/26/2018\https://bowerycap.com/wp-content/uploads/2018/03/Sales2-300x228.jpg\Acceleration Team | Sales | \Selling enterprise software is no easy task. Your startup is less than a few years old. You are selling products that are over $300K ARR. The sales cycles are long and deep. You feel like you never have enough pipeline to hit your numbers. In...
post-15762\5 Industries Quantum Computing Will Redefine\industries-quantum-computing-will-redefine\03/24/2018\https://bowerycap.com/wp-content/uploads/2018/03/Quantum-300x248.jpg\Insights | \We spend a lot of time here at Bowery Capital thinking about the future. Quantum computers are one of the next technological revolutions, in our opinion, and we believe there are several industries quantum computing will redefine. This new, seemingly mystical, kind of computing promises...
post-4580\Growth Of The NYC SaaS Ecosystem\nyc-saas\03/24/2018\https://bowerycap.com/wp-content/uploads/2018/03/NYC-300x212.jpeg\Insights | \Over the last decade, Software-as-a-Service companies have been rapidly expanding in the NYC market. In both investment volume and number of rounds, NYC has surpassed all other geographies (including the bay area) in percentage growth of new nationwide SaaS deals. At Bowery Capital, our primary investment focus...
post-3472\Beyond Fintech: Startup Opportunities In Blockchain\opportunities-in-blockchain\03/22/2018\https://bowerycap.com/wp-content/uploads/2016/02/Block-300x225.png\Insights | \Everyone continues to spar over the future of blockchain. Investors continue to debate bitcoin’s rise or demise. Banks are focused on the decentralized network underpinning bitcoin. Financial conglomerates pour cash into promising startups: Chain, Digital Asset Holdings, and Coinbase. The myriad of upcoming ICOs all...
post-15725\Thoughts On Mulesoft Joining The Salesforce Ohana\mulesoft-joining-salesforce\03/21/2018\https://bowerycap.com/wp-content/uploads/2018/03/SF-MS-300x136.jpg\Insights | \Unless you were living under a rock in the land of SaaS, yesterday's news about Mulesoft joining Salesforce for an enterprise value of roughly $6.5B was huge for the industry. The deal is the largest by a long shot in the ecosystem as laid out by...
post-15711\Subtle Insights From The Stack Overflow Survey\subtle-insights-from-the-stack-overflow-survey\03/20/2018\https://bowerycap.com/wp-content/uploads/2018/03/SO-300x157.png\Insights | \Every year since 2011, Stack Overflow has been putting out a wonderful survey on the state of the developer community. The 2018 edition came out recently and it did not disappoint. Over 100,000 developers responded to the survey and a lot of people have done...
post-15703\Overcoming Common Sales Objections\overcoming-sales-objections\03/19/2018\https://bowerycap.com/wp-content/uploads/2018/03/No-300x212.jpg\Acceleration Team | Sales | \Overcoming sales objections is tough in early stage companies. You hear the lines over and over again and believe your product is best in market. "We love your platform and see the value, but don't have any budget this year." You know you have what it takes...
post-15690\4 Ways To Beat The Sunday Scaries\beat-the-sunday-scaries\03/16/2018\https://bowerycap.com/wp-content/uploads/2018/03/scaries-300x200.jpg\Acceleration Team | Insights | \Friday afternoon rolls around and you’re relieved to finally get out of work and enjoy the weekend. But just like that, you open your eyes Sunday morning and the anxiety of the upcoming work week starts to creep in. That sinking hole-in-your-stomach feeling has been...
post-15678\Finding Quick Sales Wins To End Your Quarter On A High Note\quick-sales-wins\03/15/2018\https://bowerycap.com/wp-content/uploads/2018/03/Finish-300x200.jpg\Acceleration Team | Sales | \There are 11 business days left in the quarter. The end of Q1 is bearing down upon sellers all over the ecosystem. Are you going to hit your number or not? Our Acceleration Team tends to see an increase in activity towards the end of each...
post-15665\BC Startup Sales Podcast – Building Your SaaS Dashboard with David Appel (Sage Intacct)\building-your-saas-dashboard\03/15/2018\https://bowerycap.com/wp-content/uploads/2018/03/David-Appel.001-300x225.jpeg\Podcasts | \This week, the Bowery Capital team hosted David Appel, Head of the SaaS Vertical at Sage Intacct, to discuss "Building Your SaaS Dashboard." Sage Intacct is a provider of cloud financial management and accounting applications. Resulting from Sage’s acquisition of Intacct in mid-2017, the company...
post-15656\DevOps Pricing Strategies That Ensure Success\devops-pricing-strategies\03/13/2018\https://bowerycap.com/wp-content/uploads/2018/03/Screen-Shot-2018-03-13-at-7.25.24-AM-300x166.png\Acceleration Team | Sales | \We’ve talked about product pricing a bunch on the Bowery Capital blog but never in the context of devops. DevOps pricing is one of the more interesting elements of the entire infrastructure ecosystem pricing. With such a high emphasis on inbound marketing to drive leads...
post-15648\3 Emerging Trends We Are Observing In SaaS\emerging-trends-in-saas\03/12/2018\https://bowerycap.com/wp-content/uploads/2018/03/software-300x197.jpg\Insights | \According to Statista, the global SaaS market is projected for 2018 to reach $71.2 billion. It is becoming increasingly difficult for entrepreneurs to invent novel and useful tools as competition increases and the market expands wider. For example, the marketing technology ecosystem now consists of...
post-15642\2018 Brick & Mortar IT Challenges\2018-brick-mortar-it-challenges\03/09/2018\https://bowerycap.com/wp-content/uploads/2018/03/Itaekeskus-Itis-Shopping-Mall-Shopping-Center-2767164-300x225.jpg\Insights | \Many companies in the Bowery Capital portfolio sell into what we commonly call the traditional brick and mortar industries. Businesses like ActionIQ, MomentSnap, and mParticle power major components of the IT stack for brick and mortar businesses such as J Crew, Darden Restaurants, and Kroger....
post-15625\Announcing Our Involvement In Project #MovingForward\project-movingforward\03/08/2018\https://bowerycap.com/wp-content/uploads/2018/03/hand-1917895_960_720-300x225.png\Insights | \In Celebration of International Women’s Day 2018, Bowery Capital is proud to announce our participation in Project #MovingForward. Project #MovingForward is an open-source directory that pools diversity, inclusion, and anti-harassment commitments from VCs. Participating VCs include Andreessen Horowitz, Greylock, First Round Capital and over 50...
post-15621\Bowery Capital Code Of Conduct\code-of-conduct\03/06/2018\https://bowerycap.com/wp-content/uploads/2018/03/Ethics-300x200.jpg\All | \Bowery Capital cares deeply about harassment and discrimination in the workplace. We memorialize this code of conduct here to ensure that individuals interacting with our firm understand how we act. Everyone engaging with Bowery Capital — including employees, entrepreneurs, customers, limited partners, and service providers...
post-15615\Notes From Our Annual General Meeting\notes-from-our-agm\03/06/2018\https://bowerycap.com/wp-content/uploads/2018/03/Screen-Shot-2018-03-06-at-7.56.46-PM-207x300.png\Insights | \Once a year at Bowery Capital, we bring together our founders, investors (Limited Partners), advisors, and friends for a day of learning and understanding. We call it an Annual General Meeting (AGM) but it is always more than that. A lot of great people have contributed...
post-15606\Unconventional Tips For Better Board Meetings\better-board-meetings\03/05/2018\https://bowerycap.com/wp-content/uploads/2018/03/board-meeting-300x200.jpg\Insights | \Everyone has been there before. Your SaaS company has grown so much that board meetings have become bored meetings. They are now seven hours long with multiple investor classes and a lot of people with unique voices in the room. The deck is one hundred...
post-15596\2018 Martech Trends From Our Perspective\2018-martech-trends\03/03/2018\https://bowerycap.com/wp-content/uploads/2018/03/4436595710_ff958b6545-300x200.jpg\Insights | \A sizable component of our thesis here at Bowery Capital focuses around the Chief Marketing Officer (CMO) and the money that they spend on technology. We continue to believe that this is an incredible area to invest and still represents one of the best opportunities...
post-15583\Landing & Managing Proof Of Concepts\managing-proof-of-concepts\03/02/2018\https://bowerycap.com/wp-content/uploads/2018/03/1234-300x225.jpg\Acceleration Team | Insights | \At Bowery Capital, a fair number of our SaaS investments focus on landing large contracts with Fortune 500 customers. High revenue, great logos, and excited prospects are juxtaposed by long sales cycles, multi-stakeholder discussions, and epic procurement battles. Often times in the beginning, founders struggle...
